sentence,sentiment
asus has not responded to numerous request for an update of the status of repair .,0
"as far as a chromebook device this is the chromebook to get in early 2017 , and worth every bit of the $ 499 price tag imho .",2
great price - i always buy the warranty .,2
asus is a great computer company .,2
"this laptop will be for school , netflix and youtube mostly .",1
"now , my wifi connectivity goes up and down with regularity .",0
voice to text is good .,2
the machine looks amazing doesn ' t it !,2
"however , for using it as a tablet / computer with streaming , it seems to only work half the time .",0
"liked it when it was working , but it ' s a paperweight now .",2
i use it sort of all day and night and i haven ' t found anything it won ' t do .,2
"overall , this thing can do very basic stuff , sometimes .",1
"if you want to watch movies or listen to music , this might not be the machine for you .",0
super off balance with respect to screen .,0
the battery life is great ( i get about 9 hours ) .,2
i bought this product for black friday and i have been using it steadily since then .,1
screen is very close to retina display not exactly but close .,2
- performance is solid for chromebook use .,2
with this asus i ' m experiencing 2 very disappointing issues .,0
"The seating was tolerable, but not remarkable.",1
"The portion size was fair, and it met expectations.",1
"i especially loved the high ( er ) resolution display , compared to most other chromebooks .",2
* keyboard * - the keyboard is alright .,1
i am so excited about it and hope to see more of your products in the future !,2
no caps lock on the keyboard .,0
i ' m very disappointed with my purchase,0
"The ambiance was acceptable, and it met expectations.",1
don ' t buy it .,0
youtube works well on here .,2
"but now , i ' m totally satisfied with this chromebook !",2
speed : it ' s very fast .,2
"it ' s lightweight , has a long battery life and although it ' s smaller than a standard laptop , the keyboard is easy to use .",2
it has a very fast 64gb ssd and 4gb on lpddr3 memory .,2
two replacements had the same problem all in 4 weeks .,0
screen is good .,2
our phones are usb c so one cable does everything for me .,1
the plug keeps unplugging .,0
* * returning the device - - that unhappy with the item .,0
bought this for my daughter ' s senior year of college and she ' s very happy .,2
"The location was passable, and it was fine.",1
this keyboard was perfect - not cramped and highly responsive .,2
"The wait time was fine, and it met expectations.",1
"The wait time was tolerable, and it was fine.",1
"the keyboard gives a satisfying audible response to being used , and the mouse is nice .",2
nice little laptop .,2
the pixels are currently stuck .,0
sound sort of sucks but i don ' t use it for music .,0
it doubles as an android tablet and so far the experience with running android apps has been good .,2
"everytime the charger is on the laptop , my left wrist will always get stung when it touches the side of the chassis .",0
"The ambiance was acceptable, and nothing stood out.",1
"also , chromeos does not allow color / temperature calibration of the display device .",0
"it can also run modded skyrim with no issues , which is nice bonus for me .",2
i loved this chromebook but i had to return it bevause it had sound issues .,2
"The price was adequate, and it was satisfactory.",1
"* battery - i can not really speak to the battery life yet , but as a power user with lots of tabs and several apps open , it is giving me a days use 5 + hours of use so far .",2
good laptop .,2
at this price range it is a fine screen .,2
"it ' s fast at processing , fast for web browsing and has a quick startup .",2
"buy it for school , buy it for home , buy on for the grandkids .",2
so far great machine .,2
- the build quality is great but not necessarily impressive .,2
this is a well constructed and powerful laptop that is perfect for everyday use as well as some otherwise intensive task such as large spreadsheets or presentations .,2
"15 ` ` screen , full sized keyboard and speed fast enough for some low quality games such as lol .",2
- the webcam sucks but i don ' t care about that .,0
samsung keeps telling me that the serial number is invalid .,1
"windows 10 alone runs slow on this but once you install some 3rd party programs like adobe photoshop or illistrator , this laptop is unuseable .",0
"The wait time was average, but not remarkable.",1
"i was so excited to buy the asus chromebook , and bought some for my grandchildren .",2
this is nice for the price and has good speed .,2
"The location was reasonable, but not remarkable.",1
"while under the warranty , asus sent me a fedex account with no instructions .",0
my screen stayed black more than it was on .,0
- the screen is harder to clean .,0
"the 100gb google drive offer is great , too .",2
"The ambiance was passable, and it was fine.",1
port options are nice as well .,2
"The service was adequate, but nothing special.",1
"The service was tolerable, but not remarkable.",1
"The wait time was reasonable, but nothing special.",1
the speaker crackling i can live with as i just need to logout and re - log in to fix it for about a week .,1
this laptop performs in every way .,2
great deal on a great computer !,2
the touch screen works quite well and i have found myself watching videos in tablet mode with ease .,2
- retina display is actually sharper .,2
i packaged it right back up and sent it back the same day i got it .,0
the c302 is heavier in size and appearance and also significantly better in all aspects .,2
"first one had a white line on the screen , then went and got a replacement , not even six months into this one and the graphics card failed .",0
"the battery life is not quite as long as advertised , but i can get through daily life just fine without lugging my charger everywhere .",1
"The portion size was moderate, and it was fine.",1
"The menu was reasonable, but nothing special.",1
i boot it up and notice quickly the display seems to be 720p ( or something close ) but for what i need this thing to do .,1
the macbook was delivered soon and it is exactly as described,2
"The portion size was fine, and it was satisfactory.",1
laptop screen goes blank after four weeks minimally used .,0
the picture quality seems .,0
nice little notebook !,2
"all in all , as long as you update windows often and tinker with it a little , you can get that laptop to do practically anything you want it to do .",2
"i ' m also using it to make apps so i installed ubuntu with android studio and intellij in it , the performance is still very acceptable and i ' m so satisfied i can carry it around as a tablet and i can sit down write code with it whenever i want , best of both worlds .",2
"The menu was reasonable, and it was fine.",1
it is freaking painful how long it can take games to load with that hard drive .,0
the keyboard is also very comfortable to type on .,2
"i ' m still using chrome for almost all native google apps , however , since chrome tabs / apps simply work better / faster / easier than their android counterparts .",2
"The staff was fair, but not remarkable.",1
the asus flip is perfect for me .,2
"the charging issue i can live with as well , even though it is annoying .",0
keybooard : keyboard is good .,2
very clean computer everything looks brand new !,2
"The location was acceptable, but nothing special.",1
"it won ' t hold a charge for longer than an hour , my son has to relay on this piece of cheap equipment primarily for taking notes and doing schoolwork .",0
the c302 is a great machine .,2
"The location was fair, and it was satisfactory.",1
"it ' s not perfect , but for casual users it ' s a steal .",2
apple should be embarrassed .,0
ordered this computer to use in college and also for gaming .,1
- jstorrent works nicely for any torrenting needs .,2
have had mine for about 3 - 4 wks and have had no trouble .,2
"not only did i get the laptop with a dented corner , the screen constantly flickers and cuts out on occasion , the entire laptop freezes for no discernible reason , and the mouse has completely stopped working twice .",0
"i love this laptop because of its size , speed , battery life , and backlit keyboard .",2
"but , when software compatibility began stacking up , it became a nogo for me .",0
"finally , there are the ports .",0
"The ambiance was tolerable, but nothing special.",1
"The food was tolerable, and it was satisfactory.",1
the sound and screen quality is low .,0
"disappointing battery life , even with light use i have to recharge every 4 - 5 hours ( at best ) .",0
the specs are good on this for a good cheap low end gaming machine .,2
"this samsung works as expected and is a good , basic chromebook .",2
"the speakers are not great , but bluetooth connection to an external speaker is standard these days and it ' s how we watch movies .",2
"The staff was tolerable, and it met expectations.",1
"The food was acceptable, and nothing stood out.",1
"The location was fair, and it met expectations.",1
the battery life is outstanding .,2
now it kind of feels a little bit like windows but still different .,1
update - 7 / 30 / 18 - exactly the same issue has occurred with a crack in the keyboard cover on the opposite side .,0
if you do n ' t need a full blown laptop this is a good choice .,2
"to me , this chromebook is a great value .",2
"The seating was average, but not remarkable.",1
"The decor was passable, but not remarkable.",1
"after using this for 7 months , i can say this is one of the better laptops i have owned .",2
"highly recommend , great value , use computer mainly for online business and is quick and easy to use",2
i use this laptop for work .,1
edit : just shy of owning 2 for 9 months now and both are experiencing touch screen failure problems .,0
"while the chromebook pro does have a nice high - resolution 3 : 2 screen and the s - pen ( which is truly a gimmick anyway ) , it has half the storage , shorter battery life , and no backlit keyboard .",0
super thin - love the color - had to completely remove the operating system though - too many viruses already on the computer when received - had to get my own operating system and re - install everything,0
"i bought this computer a bit over two months ago for my son ' s college and after installing the windows update , it crashed !",0
"boot up is of course , almost instant .",2
they loved them and said they worked perfectly .,2
"keyboard is a bit nicer , not tons .",2
"the laptop is the perfect size , it ' s not too heavy and it ' s slim .",2
"The cleanliness was reasonable, and it was fine.",1
battery life is only 3 .,0
bought this specific unit because quality is well reviewed here and online albeit at 2x average chrome book price .,2
"after running through the setup wizard , the laptop failed to boot .",0
"The staff was fine, and it was satisfactory.",1
nice keyboard .,2
"i left it plugged in to charge for the night and tried it again the next morning , with the same results of not being able to turn it back on .",0
"first off the chromebook itself is excellent , one of the few budget models with 1080p and a long battery life .",2
"downloading android apps was easy after doing a standard os update , and really adds to the chrome experience .",2
"The food was passable, but not remarkable.",1
"mac is life , but i take one star away for the price .",2
"The service was moderate, and it met expectations.",1
"the surface texture of the case is a satiny paper - like touch , which is both clean and easy to wipe down , but also not so smooth that you have to be concerned with it slipping out of your hand when carrying it .",2
buyer beware - computer is complete trash .,0
i love this chromebook !,2
"very good build quality , except for the keyboard apparently , sound was very big , very fast boot times and so much more .",2
"the computer has a solid processor and enough memory to handle pretty much anything the average user willl throw at it , short of graphics - heavy gaming .",2
"again , i wonder if my unit is defective because most reviews talk about this laptop having a 6 + hour battery life .",0
definitely glad i purchased my mac .,2
this chromebook is amazing .,2
"oops , i didn ' t anticipate android is crippled on here .",0
"that said just buy it with confidence , it ' s a top quality product all around , and , it looks and feels that way .",2
"The staff was fair, but nothing special.",1
i ' m okay with that given that the body is thinner .,2
"The staff was reasonable, and nothing stood out.",1
"The location was passable, and nothing stood out.",1
i was able to download all of my games in a quick amount of time too .,2
i was able to charge it quite rapidly with the usb - c charger and was about fully charged in an hour .,2
"just one question , now i am running the os on the ssd and the original 1tb harddisk just for storing file , its boot up and start softwares very fast , but operating with file explore is very slow , i already set the file explore not open the quick access but it still slow , rename will effective after seconds , copy file and even right click sometimes need wait for minutes , who know how can i solve it ?",0
the one star is for warranty support .,2
really happy with this laptop !,2
so kudos to acer for the keyboard !,2
this unit is a great compromise between powerful cpu and gpu with good battery life .,2
it would not start up after 2 months of purchase and then re - set button didn ' t work .,0
it has a good blend of functionality and performance at a great price point .,2
"it looks great as design , fast , but this 2 issues make it the worst buy of the past 10 years for me .",2
works exactly like it ' s supposed to work !,2
one year later and the laptop is still in great condition !,2
- perfect balance of speed and battery life,2
"will never buy an msi product again , and will tell every person i know to stay far away .",0
this thing is good .,2
+ fingerprint sensor is accurate,2
this has been a really good computer for the money .,2
loved this chromebook .,2
the chromebook 14 has a 1080p ips display with fantastic viewing angles and excellent brightness .,2
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",2
it gets used everyday for work all day long and some light gaming in the evening .,1
"the screen is good , the tablet mode is nice , and the keyboard has a good feel .",2
no ventilation at bottom of laptop,0
keyboard is the best laptop keyboard i have ever used .,2
"The staff was moderate, but nothing special.",1
"The service was passable, but nothing special.",1
the screen is excellent .,2
i feel like this will look good in any decade .,2
nice laptop !,2
"The portion size was adequate, and it was satisfactory.",1
the price is right too .,2
i am very happy with this purchase especially for the price .,2
i mainly download movies over the netflix app and watch movies on the airplane and internet browsing in hotel rooms .,1
720p screen that ' s not very bright .,0
"update : i have had this computer for about 3 months now , and it is full of problems .",0
i am very pleased with this version of the mac and hope i never have to upgrade again because this is by far the best !,2
"The menu was tolerable, and it was satisfactory.",1
"The menu was satisfactory, but nothing special.",1
"it was free with my phone , so the price was phenomenal .",2
"The food was moderate, but not remarkable.",1
"The decor was reasonable, but nothing special.",1
"The cleanliness was reasonable, and it met expectations.",1
the only thing i did not like about the design is the fact that the speakers are on the bottom of the unit .,0
"honestly , i ' m debating returning this laptop .",0
it is my only device with this issue in my home .,0
"it travels well , great battery life , and is powerful enough for 100 % of the tasks i need to do ( web , streaming , word processing , reports , email ) .",2
"The wait time was acceptable, and it met expectations.",1
"The staff was adequate, and it was satisfactory.",1
comfortable keyboard !,2
the programs run great with no lag time .,2
screen is nice .,2
- my only real gripe is that i wish it was .,0
"The menu was satisfactory, and it was satisfactory.",1
then the light bleed becomes annoying and distracting .,0
"i like the laptop for it ' s hardware , and it ' s working properly .",2
"i bought this less than 6 months ago , and now it won ' t charge unless it ' s asleep .",0
there is a power button on the side which i have accidentally hit quite a few times .,0
this made me realize that arm processors are not ready for desktop - class browsing .,0
"The food was average, but not remarkable.",1
"bought it for a xmas gift , dead in less than 3 months .",0
"i do n ' t game , so not idea how that would go , but it ' s probably not bad .",1
the keys feel nice and responsive however the mouse pad is a little over responsive .,2
"The staff was fine, and it met expectations.",1
works great !,2
"has ac wireless so you can see the 5ghz on your network , blazing fast .",2
"The menu was fine, and it was fine.",1
great laptop great price .,2
"The wait time was reasonable, and nothing stood out.",1
"it ' ll be interesting to see what the revisions are in 2016 , but i was worried about the shallow keys of the new macbook making their way to the mbp and the loss of port options with a new revision , so i am very happy to have this now .",2
asus has definitely broadened the flexibility and usefulness of this niche .,2
"again , this is where the build quality really shines .",2
i see absolutely no lag on videos or streaming content .,2
"The food was acceptable, and it was satisfactory.",1
"The wait time was reasonable, and it was satisfactory.",1
"the computer ' s hardware is decent , but the materials are poor .",2
"i am very much in the causal gamer category , sims 4 being probably the most taxing ( on the system ) game i will play , and it seems to be running it just fine .",2
"runs good , poor battery life .",2
the internal flash memory is like greased lightning .,2
i can bring it anywhere because of how small it is : $,2
"we actually returned the first acer chromebook 14 , we got because the screen would blink randomly and go off .",0
the keyboard is a nice size and the pads clicks on touch and not stiff or hard .,2
after about 60 days use the power adapter / charger stopped working .,0
"The price was tolerable, but nothing special.",1
this is very disappointing an causing me big issues while i write .,0
"if you want to spend 5 or 6 hundred bucks for that , rock on .",0
customer service told me it ' s faulty,0
"transferring files from a non - iphone phone , like android is extremely annoying .",0
i can ' t really testify to its battery - life as i have not used it to the point where the battery is totally dissipated .,1
"The ambiance was moderate, and it was satisfactory.",1
apps are glitchy .,0
i guess the computer is quite okay for the price they are asking for it .,2
if something happens within 30 days i will return it but i will get another one .,1
"fast , beautiful display , comfortable keyboard , and the android apps work well ( not great yet , but well ) .",2
it is a very good laptop .,2
i had the trackpad speed maxed out and it still was bugging out .,0
"that machine couldn ' t handle all the tabs i wanted to keep open , so after much research , i jumped into this acer .",2
when it works it ' s a great device .,2
"first , it is hard to run more than 10 tabs open at any given time .",0
it ' s one of the worst laptops i ' ve ever had .,0
i have been using this notebook for a month and i absolutely love it !,2
great device until battery won ' t charge .,2
chrome os is not matured in any way .,0
"the 1tb included drive is pretty slow , but battery life and processing power is pretty great .",2
two cons i ' m disappointed about is the battery life and the flimsy keyboard .,0
"worked great for a couple of months , but now the sound goes in and out after a couple minutes of use like watching a video or playing music .",2
this was the worst computer ever .,0
my second asus chromebook has died .,0
"The seating was fair, but not remarkable.",1
if you ' re coming from a pc you ' ll love the battery .,2
"so be forwarded , if you buy this , you are jumping right into a machine that won ' t get updates anymore ( which is something most chromebook owners want and a feature that makes them better than android and it ' s fragmented market ) .",0
"as of the time of writing , the audio drivers are still not working , but i typically don ' t care for that anyways .",0
ive researched this and it is very common and apple says it ' s normal .,0
solid inexpensive computer for our 10 year old,2
"first of all , the battery life on it is insane .",2
"very satisfied with simplicity of use , the streamlining of the google products , and the considerable battery life .",2
but you ca n ' t beat the price .,2
"i like it , good construction , can load android apps .",2
"The staff was tolerable, but not remarkable.",1
excellent for those uses .,2
"the sound is not real loud from the speakers , but i am reasonably pleased with the quality .",2
"The price was moderate, and it was fine.",1
"The decor was fine, and it met expectations.",1
"the stock video player misses audio on a lot of movies , and using the vlc app ( android ) is super buggy ( frequently freezes and shuts down ) .",0
i was using it and the screen started to flicker and then went completely dim .,0
"nice screen , nice feel .",2
"the tech and the quantities ( ram , etc . )",2
"The ambiance was acceptable, and it was satisfactory.",1
"the keyboard feels nice to use , the keys have a satisfying travel .",2
"in summary , it looks great and performs very well .",2
"The ambiance was satisfactory, but nothing special.",1
"the look and feel of it are every bit as ` ` sleek ` ` as a mac , which my son and daughters have - - - - - - - but this is about 1 / 4 of the price .",2
you just have to deal with a low battery and that ' s all,0
the addition of the play store puts the device into a sweet spot no other device can come close to matching .,2
power cord broke within the first two weeks of use .,0
liking it a lot .,2
"The price was tolerable, and it was fine.",1
the core m3 allows this system to get fast and to stay quiet .,2
"The service was satisfactory, but nothing special.",1
i returned it because the speaker is dead low .,0
"The menu was fair, but nothing special.",1
"The seating was passable, and it was satisfactory.",1
"The decor was reasonable, and it met expectations.",1
"nice laptop for every day use , with some extra features .",2
"The food was adequate, and nothing stood out.",1
chromebooks are light weight and start up immediately and are very easy to use .,2
i can ' t help but feel that people are also slightly exaggerating the performance offered by the n3160 .,0
the seller doesn ' t reply my e - mails,0
i went in to this purchase assuming that the availability of android apps from the google play store would make this unit into a true windows alternative .,0
"in closing , if you are looking for a nice on the go computer or something to take to college , this is an excellent choice .",2
- backlit keyboard rocks,2
i figured out the day i got this laptop why the company was able to keep the price of this laptop even with the great hardware inside .,2
"i got the computer working fine i set everything up linked it to my phone ect , then i had steam messages open , discord open and watching youtube and the screen again froze completely no audio no nothing just a frozen screen displaying youtube .",0
the screen will not work .,0
"it has been super easy to become familiar with it ; the more i use it , the more i appreciate it !",2
keyboard is fantastic .,2
- battery life is a bit short after some gaming,0
it runs most of those apps and games beautifully and when combined with a ` ` logitech gamepad f310 ` ` you can play the games with a game controller !,2
"The portion size was tolerable, and nothing stood out.",1
"a more recent trend among chrome os devices is the inclusion of 4gb of ram and 32gb of storage , instead of the 2gb / 16gb to which we ' ve become accustomed .",1
it ' s so much faster and the mac os is so much more secure .,2
the computer itself looks great .,2
"The price was tolerable, and it was satisfactory.",1
the ram is expandable ; i bought 8 gb additional and installed myself fairly easily .,2
the screen blacks out and apple has refused to fix it .,0
microphone is not really working ( you have to basically yell while alsmost touching it with you lips in order for someone else to hear you ) .,0
internal graphics only ; not recommended for high intensity gaming or 3d modeling .,0
it came exactly as advertised .,2
"sadly , apple is moving into fashion - - your laptop is no longer a performing athlete .",0
fast to start up .,2
"speaking of charges , it ' s so nice to be able to use usb c .",2
i bought the computer on january 2018 and so far i am really enjoying it .,2
"i ' m amazed how bad this machine is for the money , and for being described as a ` ` mid - level gamer . ` `",0
"8g is enough to do most daily activities , i use nvidia geforce now to play much higher end games like destiny 2 , r6 and what not .",1
( coughlenovocough ) this is a beast .,2
"The portion size was average, but not remarkable.",1
i absolutely love this chromebook !,2
"there are only two cons , the sound quality and the overheating .",0
look and feel of asus unit seems high quality but keyboard failed in 45 days .,2
oh and this is a beautiful machine and the lid is amazing .,2
really disappointing results with sound volume and volume consistency .,0
"i just love my asus chromebook , i take it everywhere .",2
its is small and lite and the battery dose last long .,2
the hard drive sounds like a distant lawn mower .,0
"- excellent keyboard in all aspects - feel , rigidity , and backlight",2
"The wait time was satisfactory, but not remarkable.",1
quick startup and has a nice display which is matte .,2
the solution i am trying for now is to disable the touch screen .,1
i ' ve had mine 10 months and the motherboard has crapped out twice already .,0
"The price was satisfactory, but nothing special.",1
it does indeed look excellent !,2
"The location was satisfactory, but nothing special.",1
the keys feel fantastic to type on .,2
love it so far very nice product and it do what it is set out to do,2
long battery life .,2
i ' d say the only drawback might be the speakers .,0
people said it wasn ' t bright enough but i run at 50 to 75 percent and its white bright .,2
i love this laptop !,2
the touch screen never seemed to work properly and now i understand why .,0
"it ' s fast , secure , easy to use ( even as a tech geek , it ' s nice knowing something ' s just going to work ) .",2
it is very easy to use the set up was awesome .,2
"i ' m typing this review in a dark room , and it reminds me how much i love this backlit keyboard .",2
the keyboard and mouse on the asus were frequently rated as good but those on the pixelbook were raved about .,2
the screen display is absolutely amazing and totally blows me away .,2
the battery life ( so far ) is fairly true to the description and has lasted me 8 hours of constant use .,2
"this device is mainly used for web browsing and pages load quickly , animations are swift and not laggy .",2
"The food was reasonable, and nothing stood out.",1
i don ' t see any problems with it .,2
but asus chromebooks have a fatsl flaw .,0
"The location was fine, and nothing stood out.",1
"great value , i wanted a laptop for my personal home use .",2
ca n ' t go wrong with an asus !,2
"as of now , for $ 600 or less , this is a nice buy .",2
"The seating was tolerable, and it met expectations.",1
2 ) the battery was pretty limited .,0
stay far away from this laptop !,0
this asus chromebook fits the bill .,2
i updated it to high sierra and it ' s running smoothly so far .,2
surprisingly fast for such a small chrome book .,2
very impressive design .,2
"battery life is excellent , and i can get several days use before needing to plug in .",2
"The food was fair, and it was fine.",1
"another problem i had was when i awakened my computer from sleeping , the wifi would not work .",0
when i called they would not accept the serial number .,0
"october 12 , 2017 - - started having trouble maintaining connection to wifi ( spectrum service ) , but usually after several loops re - entering password , connection would be re - established .",0
apparently there is some optimizations that google has done with the op1 and pixel that allow what is called instant ink .,2
great price for a nice laptop .,2
"The wait time was adequate, but nothing special.",1
"amazon warehouse marked this as ` ` like new ` ` but upon receiving , this unit was brand new .",2
"The service was fine, but not remarkable.",1
could have been a great computer if not for the terrible keyboard construction .,2
"stable , long battery life , and great build .",2
"The service was reasonable, and nothing stood out.",1
the laptop is a little bigger than i had hoped and heavier than i expected it to feel .,0
i ' ve been happy with all of the asus devices i ' ve purchased ( several computers and tablets ) but this is a real gem .,2
really fast also lenovo ' s customer service excellent .,2
"The menu was adequate, but not remarkable.",1
"The food was average, and it was satisfactory.",1
only thing i ' d change would be the hard drive .,0
this is my first macbook pro i ' m impress !,2
"and if you ' re concerned about the system , i would tell you that as a person who has never used a macbook before actually buying it , do not worry you will get used to it in no time as i did .",2
everything is plastic .,0
hope this review can save others from the initial hassle i endured because the chromebook 3 looks terrific in any other way .,2
asus support is responsive but ineffective .,2
i really wanted to like this chromebook .,0
it is going on 3 hours now and is only 17 % done .,0
"The ambiance was fair, and it met expectations.",1
"* the screen is more than adequate for me , although i have not used it outside much yet .",2
"The menu was fine, and nothing stood out.",1
"The wait time was fine, and it was fine.",1
"The wait time was moderate, and it was fine.",1
best for : if you are looking for a travel laptop and are planning on doing light work this is an amazing buy for the price .,2
acer refused to pay for shipping it back to them for warranty repairs .,0
i was using my whole $ 3k desktop on this little $ 250 laptop and it ran flawlessly !,2
"the keyboard is comfortable to type with backlit , screen quality is good enough for me .",2
i really can ' t say enough about this awesome laptop .,2
i wanted a large screen laptop with backlit keyboard and a lot of memory and this computer does not disappoint .,2
this laptop is perfect for all my school work and is budget friendly as well !,2
for the most - part you don ' t have much freedom to make any significant changes to settings .,0
it is very light weight .,2
but i ' m growing ever more disenchanted with the core m3 processing speed .,0
i could even watch videos and game from the laptop itself ( to an extent ) .,2
the screen display isn ' t bright at all !,0
the retina screen does an excellent job of not tiring my eyes after a long day of computer work .,2
"hdd , agree didn ' t sound good .",0
i ' ve had the laptop for a full day now and i can say it is quite impressive .,2
it worked great .,2
"1 , the touchscreen stopped working after 6 months for finger presses .",0
good battery life,2
battery life : i haven ' t had the laptop for too long but easily get 8 hours or more on a charge .,2
build quality seems excellent .,2
"The decor was fine, and nothing stood out.",1
"other than that , the key sizes are good and the backlighting works just fine .",2
"The menu was reasonable, and nothing stood out.",1
had the chromebook for 1month and 5 days and it stopped charging .,0
"i just got mine the other day , & am still getting used to it , but at the moment i couldn ' t be happier , it will do everything i want it to do , & i couldn ' t care less about the things it won ' t do .",2
"the problem is a complete lack of local hardware support in the us unless you happen to live in temple , tx .",0
"The ambiance was fine, and it met expectations.",1
keyboard is pretty damn good and the track pad is fair .,2
"The decor was passable, and it was fine.",1
"The decor was reasonable, and it was satisfactory.",1
"i plugged it back in , let it fully charge as directed and have had no problems since .",1
"i wish the power cord were longer , but that ' s minor .",1
"the screen is very good all around , though it may get bright enough for comfortable outdoor use in direct sunlight .",2
it was an excellent machine for the money and it also got me spoiled with its touch screen .,2
note : i bought a refurbished / ` ` damaged ` ` model from amazon and it ' s in absolutely flawless condition .,2
"The portion size was tolerable, and it was satisfactory.",1
battery life is between 4 to 7 hours depending on what i ' m doing .,1
"all in all , i could live with this as my sole device if i had to",1
"it ' s much smoother with web pages and android apps , and the touch screen is more responsive .",2
"The menu was satisfactory, and it was fine.",1
"The portion size was satisfactory, but not remarkable.",1
the os doesn ' t leave menu bar at the top for copying in programs for studies .,0
the keyboard is nice .,2
the speakers on at the front on bottom so sound quality isn ' t the best .,1
- the aluminum build is firm and solid without feeling cheap .,2
"The staff was reasonable, but not remarkable.",1
a thoroughly disappointing machine .,0
- the hard drive is really slow and really loud .,0
"The food was moderate, and nothing stood out.",1
"The seating was passable, and it was fine.",1
"The seating was adequate, but nothing special.",1
"The staff was fine, but not remarkable.",1
the main bad for this particular variant is that google is no longer going to support it with updates .,0
the support website is incompetent .,0
"the screen would freeze , requiring a hard shutdown .",0
"The service was reasonable, but not remarkable.",1
what a tragic mistake buying a computer with windows 10 !,0
"The seating was reasonable, and it was satisfactory.",1
i just got this chromebook last week and since then i ' ve had to do a hard reboot once and it has reset itself to factory settings about 5 times .,0
the battery life sucks as it starts to die after 3 - 4 hours of use ( no gaming ) .,0
it works great for what i need .,2
"The portion size was tolerable, but not remarkable.",1
the keyboard has excellent travel and just feels right .,2
"customer service did not respond for almost a week , and i ended up paying + $ 20 in shipping to return the device .",0
this computer seemed very exciting but after having troubles with 3 of them i give up .,2
"today tried to turned it on , but to a blank screen !",0
now i keep seeing headlines for bad battery life and other woes for the 2016 edition and feel extra satisfied by my choice .,0
"The food was tolerable, and it was fine.",1
"The wait time was moderate, and it met expectations.",1
"then about 3 months in , it quit charging from the supplied fast charger .",0
"The food was reasonable, and it was fine.",1
but if you keep it plugged in it ' s great !,2
"however , not to impressed with msi ' s customer support .",0
the price was great during prime days .,2
- speakers can ` ` chatter ` ` after playing youtube videos for a long period of time .,0
it ' s increasingly disappointing to see the much - hyped play access is still nonexistent .,0
works good but right click on mouse pad wont wok have to use external mouse,2
"The price was passable, but not remarkable.",1
"you have to ` ` increase contrast ` ` and ` ` reduce transparency ` ` in the accessibility options to make it perform ok , but with a ui that looks like s * * * .",0
terrible product .,0
this acer is a web surfer that ' s easy to travel with .,2
2 ssd as it will not fit the slot available .,0
"- 3 months after purchase , the chromebook has issues with the screen flickering constantly and has been sent in to asus for repairs",0
"The ambiance was satisfactory, and it met expectations.",1
the reason for a 4 star rating is due to the provided power cord failing to charge within two months .,0
great machine for all my needs .,2
"it didn ' t come with the box but it came with the charger and so far , i ' ve only been using for a few days , but i have no issues with the item at all .",2
"overall , the problems are fairly minor and for the price i ' m happy with what i got .",2
"the touchscreen and the hotkeys along the top take some getting used to but i was quickly in the google play store , downloading all the apps i have on my phone and linking them to my accounts .",0
looks great .,2
"great purchase , quick shipping .",2
nice keyboard,2
"chromebooks do not have a cd / dvd drive or some other features of higher end laptops , but i love them ! )",2
"suddenly the keyboard goes crazy , starting on his own typing non stop ` ` mmmmmmmmm ` ` .",0
"they are loud enough to fill a small , quiet room , but that is about it .",1
"for some of us , even though they are more expensive , they still offer the better value .",0
a little disappointed with the android experience .,0
he wanted something that could browse the internet fast - and this chromebook does just that !,2
this is among the best .,2
"The cleanliness was moderate, and it met expectations.",1
the screen is bright and color spread is good .,2
love this computer !,2
first occasionally and later to a point where the laptop became unusable .,0
it fit nicely into my backpack without taking up space or weighing me down .,2
never has it run out of power while on battery .,2
this item is excellent and not bad for the price .,2
"The ambiance was moderate, and nothing stood out.",1
"it calls itself a computer , but it ' s really not .",0
the aluminum casing adds to the durable feel of the unit and gives it a nice attractive look as well .,2
the computer is very beautiful and very light .,2
"The food was moderate, but nothing special.",1
the only complaint i have is relatively minor in that the screen is a little small for my taste .,0
"The seating was moderate, but nothing special.",1
choose this one .,2
"surprisingly to me , the tablet form has been better than expected for reading .",2
it ' s a real asus hasn ' t been able to improve their customer service and support and won ' t fix this issue .,0
"The seating was tolerable, and it was satisfactory.",1
it ' s a very fast laptop .,2
"although lightweight and less expensive , the lack of sensitivity of the touchpad makes using this with ease kind of frustrating .",2
downloading is very fast over wifi .,2
"hit the power button and plug it in , it will be ready before you are .",2
"The cleanliness was passable, but nothing special.",1
the battery lasts a solid 8 + hours unless you ' re playing games its more like 4 - 5 .,2
"first one i received , the space bar got stuck and returned it for a replacement .",0
it ' s a solid and quality built laptop .,2
it does great and has lots of cool stuff,2
"the overall unit has a slim profile , and is light weight .",2
"within two months , there were too many issues / bugs with the os .",0
"The staff was average, but not remarkable.",1
i bought this laptop for software development .,1
"The price was acceptable, and it met expectations.",1
"in many ways , the computer has lived up to my expectations .",2
you ' re not gon na find a deal like this too often .,2
"The portion size was average, and it was fine.",1
the mac works like a new one .,2
"The cleanliness was fine, and it met expectations.",1
"The menu was fair, and it met expectations.",1
"within two days of receiving this item a line appeared on my screen ( while i was using it , previously fine ) and below it the image / screen flickered .",0
greatest thing i ' ve bought myself in a long time .,2
"The price was acceptable, but nothing special.",1
