sentence,sentiment
the omlette for brunch is great . . .,2
the only beverage we did receive was water in dirty glasses !,0
the only downside . . . they only take cash which is ok if you know about it ahead of time .,0
the only fallback on this restaurant is the prices .,0
the only problem is that the manager is a complete incompetent .,0
the only thing i moderately enjoyed was their grilled chicken special with edamame puree .,2
the only thing more wonderful than the food ( which is exceptional ) is the service .,2
the only thing that my friend left out is that when we sat down at the bar the bartender disappeared .,0
the only thing the waiters do n ' t do for you is wipe your chin when you leave .,2
"the only thing you can do here is walk in and eat . . but planning an event , especially a small , intimate one , forget about it .",0
"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish .",0
the outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful .,2
the owner and staff are all japanese as well and that adds to the entire ambiance .,2
the owner truly caters to all your needs .,2
"the pad se ew chicken was delicious , however the pad thai was far too oily .",2
"the pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . . got a little moody afterwards cause was stuffed . . . lol",0
"the pasta was well cooked , did n ' t have enough sauce though or flavor .",0
"the pastas are incredible , the risottos ( particularly the sepia ) are fantastic and the braised rabbit is amazing .",2
the people that work there are always so friendly you forget you are in new york sometimes .,2
the perfect spot .,2
"the pesto pizza was excellent , thin - crust pizza with a nice amount of spicy italian cheese that i ' d never heard of before .",2
"the pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria ' s .",2
the pizza is delicious and the proprietor is one of the nicest in nyc .,2
the pizza is overpriced and soggy .,0
the pizza is yummy and i like the atmoshpere .,2
the pizza was delivered cold and the cheese was n ' t even fully melted !,0
the pizza was great .,2
the pizza was pretty good and huge .,2
the place ' s decor and hidden bathrooms made for a good laugh .,2
"the place has a nice fit - out , some attractive furnishings and , from what i could tell , a reasonable wine list ( i was given the food menu when i asked for the carte des vins )",2
the place is a bistro which means : simple dishes and wine served efficiently in a bustling atmosphere .,2
the place is a lot of fun .,2
the place is beautiful !,2
the place is small and cramped but the food is fantastic .,0
"the place is small and intimate and you may feel a little crowded , but the service is excellent and it ' s great for friends out , a romantic date , or a special occassion .",2
the place is so cool and the service is prompt and curtious .,2
the place itself is beautiful the bar scene seems to be happening .,2
the place was nice and calm .,2
the place was quiet and delightful .,2
"the porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",0
"the portion sizes here are huge , and the sushi is good .",2
"the portions are huge , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",1
the portions are large and the servers always surprise us with a different starter .,2
the portions are small but being that the food was so good makes up for that .,0
the potato balls were not dry at all . . . in fact it was buttery .,2
the price is reasonable although the service is poor .,0
the price very reasonable .,2
the prices are wonderfully low .,2
the prices were cheap compared to the quality of service and food .,2
"the quantity is also very good , you will come out satisfied .",2
the real problem i had with this place was the complete lack of service .,0
the reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews .,0
"the rest of the dim sum , though pricey by chinatown standards , is worth it .",2
"the restaurant has a family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .",2
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,2
the restaurant is cute but not upscale .,1
the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty .,2
the rice to fish ration was also good - - they did n ' t try to overpack the rice .,2
the rice was poor quality and was cooked so badly it was hard .,0
the sake menu should not be overlooked !,2
"the salads are delicious , both refreshing and very spicy .",2
"the sandwiches are dry , tasteless and way overpriced .",0
the sangria was pretty tasty and good on a hot muggy day .,2
the sashimi is always fresh and the rolls are innovative and delicious .,2
the sauce tasted more like chinese fast food than decent korean .,0
the scallion pancakes and fried dumplings were nothing out of the ordinary .,1
the seafood dynamite is also otherworldly .,2
"the seafood is amazing , there ' s a good wine list , and the ever - changing menu always offers some great surprises .",2
the seats are uncomfortable if you are sitting against the wall on wooden benches .,0
the server was really cool and served us our food and drinks with a smile .,2
the servers at flatbush farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention .,0
"the service is amazing , i ' ve had different waiters and they were all nice , which is a rare thing in nyc .",2
the service is awful .,0
"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",2
the service is good and ambience is good for a date or group outing .,2
the service is good and the resturant is clean .,2
"the service is ok , some of the people did n ' t get what they asked for .",1
"the service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night .",0
"the service varys from day to day - sometimes they ' re very nice , and sometimes not .",0
"the service was attentive , yet discreet .",2
the service was excellent - friendly and attentive .,2
the service was excellent and the food was delicious .,2
the service was extremely fast and attentive ( thanks to the service button on your table ) but i barely understood 1 word when the waiter took our order .,2
the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,2
the service was friendly and the atmosphere was casual .,2
"the service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .",2
"the service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .",0
the service was the only thing good about this restaurant .,2
the setting is casual and romantic .,2
the shrimp scampi was excellent and the antipasti were plentiful .,2
"the side dishes were passable , and i did get a refill upon request .",2
"the signs , the specials menus , food , and even all the waitstaff are all totally japanese .",2
the soup for the udon was soy sauce and water .,0
"the space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .",0
the spicy tuna roll is huge and probably the best that i ' ve had at this price range .,2
"the staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .",2
the staff is incredibly helpful and attentive .,2
the staff is no nonsense .,2
the staff is very good .,2
the staff offers impeccable service .,2
the staff there is very attentive and down to earth .,2
"the staff was accomodating , the food was absolutely delicious and the place is lovely .",2
the staff was the friendliest that have seen in new york .,2
"the steak tartare is a great bet , they fix it for you at the table .",2
the stuff tilapia was horrid . . . tasted like cardboard .,0
the sushi is amazing ! ! !,2
the sushi seemed pretty fresh and was adequately proportioned .,2
the sushi was awful !,0
"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",0
"the tables are crammed way too close , the menu is typical of any italian restaurant , and the wine list is simply overpriced .",0
the takeout is great too since they give high quality tupperware as well .,2
the three of us standing in front of her should have been an indication of how many of us there were .,0
the tuna and wasabe potatoes are excellent .,2
the veal and the mushrooms were cooked perfectly .,2
the veal was incredible last night .,2
"the vibe is very relaxed and cozy , service was great and the food was excellent !",2
the view is breathtaking the service is top notch . . . the ambiance is wonderful .,2
"the view is spectacular , and the food is great .",2
"the wait here is long for dim sum , but if you do n ' t like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for chinatown ) alternative .",0
"the wait staff is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that she ' s - way - cuter - than - me - that - b @ # $ * way ) .",2
the wait staff is very courteous and accomodating .,2
the waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand .,0
"the waiter was attentive , the food was delicious and the views of the city were great .",2
the waiter was attentive .,2
"the waitress , seems to be more concerned of looking good than actually waitressing .",0
"the waitress came to check in on us every few minutes , and began to clear the plates while half of us were still eating ( a big pet peeve of mine that happens almost everywhere , so i try to ignore it ) .",0
"the waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet , we were told no . . .",0
the waitress was very patient with us and the food is phenomenal !,2
the waitstaffs are nice though .,2
the wife had the risotto which was amazing .,2
the wine list is also really nice .,2
the wine list is excellent .,2
the wine list is extensive and can easily hike up an otherwise reasonably priced meal .,2
the wine list is extensive and impressive .,2
the wine list is interesting and has many good values .,2
the wine list was extensive - though the staff did not seem knowledgeable about wine pairings .,2
the wine the service was very good too .,2
the workers there also absolutely load the bagel with cream cheese ( gets a little messy ) .,0
the worst excuse for japanese food i ' ve ever encountered .,0
the yellowtail was particularly good as well .,2
"their bagels are fine , but they are a little overcooked , and not really a ' special ' bagel experience .",0
"their calzones are horrific , bad , vomit - inducing , yuck .",0
their pad penang is delicious and everything else is fantastic .,2
their tuna tartar appetizer is to die for .,2
"then , to top things off , she dropped used silverware on my boyfriend ' s jacket and did not stop to apologize or clean the mess that was left on clothes .",0
"there ' s another girl who i ca n ' t describe , she is about 5 ' 6 ' ' with brown hair , who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said , so her uninvited opinions are often out of context and nothing to do with what you ' re * really * talking about .",0
"there ' s nice and quiet , small but enough for 6 ( or more ) .",2
there are no negatives to speak of .,2
there is a downside if you ' re ordering in - - the delivery guys have major attitude .,0
there is a lot of variety even for people who eat vegetarian like me .,2
there is no excuse for such lousy service !,0
"there is no way it justifies the accolades it receives , the attitude of the staff or the wait for a table .",0
there is something about their atmosphere that makes me come back nearly every week .,2
"there was a small wait , but shorter than i expected .",2
"there was no tap beer that evening , which was a disappointment .",0
these are overpriced and you can get better just around the corner :,0
"they ' re rude at times , and not very friendly .",0
they all know you .,2
"they are extremely rude , not even apologizing for the horrible service we got and handing us a bill well over $ 500 for some drinks adn their pita bread !",0
"they are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile !",0
they charge different prices all the time .,0
"they do n ' t concern much of customer ' s health , just want to make money .",0
they even scoop it out nice ( for those on a diet ) not too much not to little .,2
"they forgot a sandwich , did n ' t include plastic forks , and did n ' t include pita with the hummus platter .",0
"they have a delicious banana chocolate dessert , as well as a great green tea tempura .",2
they have a huge selection of different cream cheeses and all of their salads are great .,2
they have authentic indian at amazing prices .,2
"they have great rolls , the triple color and norwegetan rolls , are awesome and filling .",2
"they have it all - - great price , food , and service .",2
they honored reservation on sunday afternoon very well .,2
"they never brought us complimentary noodles , ignored repeated requests for sugar , and threw our dishes on the table .",0
they refuse to seat parties of 3 or more on weekends .,0
"they seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) .",0
they should have called it mascarpone with chocolate chips - good but a far cry from what the name implies .,0
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone .,0
"they tell me they are going to cover the garden in glass for the winter , so i ' m looking forward to going there on a snowy night to enjoy it .",2
"they were dry and disgusting , i did n ' t even finish my first piece .",0
they were such a rip - off ( $ 8 . 95 for four small meat patties in steamed buns ) and not worth trying .,0
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice .,0
they wouldnt even let me finish my glass of wine before offering another .,0
this establishment is the real deal .,2
"this guy refused to seat her and she left , followed shortly by the four of us , but not before i told him that in my 40 years of world travel , including paris , that i had never seen such a display of bad behavior by a frontman in a restaurant .",0
this has got to be one of the most overrated restaurants in brooklyn .,0
this is a fun restaurant to go to .,2
"this is a great place to take out - of - towners , and perfect for watching the sunset .",2
this is a nice pizza place with good selection of thin crust pizza including the basil slice .,2
this is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates .,2
this is a wonderful place on all stand points especially value ofr money .,2
this is an amazing place to try some roti rolls .,2
this is by far my favorite place in the neighborhood .,2
this is can became on e of the ny italian food fare institutions .,2
this is my first time writing a review for a restaurant because the food and service was excellent .,2
this is one of my favorite restaurants and it is not to be missed .,2
"this is one of my favorite spot , very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",2
this is one of the best comfort food places in the city .,2
"this is such a lovely , peaceful place to eat outside .",2
this is the best shabu - shabu restaurant in the try - state area .,2
this is the best sushi in new york city - hands down .,2
this is the first place i ' ve been that a runner remembers my order . . . hope he likes his job because i have half a mind to steal him for my restaurant .,2
this is the kind of place you ' d like to take all your friends to and still keep a secret .,2
"this is the most wonderful restaurant in all of new york city , not just brooklyn . . .",2
this is the perfect date spot for williamsburg couples .,2
"this is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !",2
"this is undoubtedly my favorite modern japanese brasserie ( that don ’ t serve sushi ) , and in my opinion , one of the most romantic restaurants in the city !",2
"this is where it really really gets bad : the manager said , there is absolutely nothing we can do , it ' s a matter of taste that she did n ' t like it , and i can not comp it .",0
this little place definitely exceeded my expectations and you sure get a lot of food for your money .,2
this little place has a cute interior decor and affordable city prices .,2
"this place , which is only a few months old , is perhaps queens ' biggest secret !",2
this place . . . god where do i begin .,0
this place blew me away . . . by far my new favorite restaurant on the uppereast side .,2
this place does n ' t make any sense,0
this place had all the trimmings and i mean all .,2
this place has great indian chinese food .,2
this place has ruined me for neighborhood sushi .,2
this place has the best chinese style bbq ribs in the city .,2
this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,2
"this place has totally weird decor , stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional . . .",0
this place is a must visit !,2
this place is always packed .,1
this place is great .,2
this place is incredibly tiny .,0
this place is not inviting and the food is totally weird .,0
this place is not worth the prices .,0
"this place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",0
"this place is really trendi but they have forgotten about the most important part of a restaurant , the food .",0
this place is so much fun .,2
this place is the most japanese it can ever get .,2
this place is worth an one - hour drive .,2
this place survives on reputation alone .,0
this place would be so much better served by being run by a group that actually understands customer service .,0
this quaint and romantic trattoria is at the top of my manhattan restaurant list .,2
this restaurant is vegetarian ; there are no meat dishes whatsoever .,0
"this restaurant was recommended by a local . . . as a matter of fact , he made the reservation for us and said we would not be disappointed !",2
this restaurant was way overhyped .,0
this small astoria souvlaki spot makes what many consider the best gyros in new york .,2
this staff should be fired .,0
"this tiny restaurant is as cozy as it gets , with that certain parisian flair .",2
this tiny williamsburg spot is always pleasantly surprising .,2
"this was , from start to finish , a mind - bogglingly uncomfortable experience .",0
this was a great surprise .,2
this was a repeat visit and we ' ll definitely be back again .,2
this was my frist time at cafe st . bart ' s and i must say how delicious the food and the service was .,2
"this was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater .",2
thius is a must for anyone who loves shabu - shabu .,2
"those rolls were big , but not good and sashimi was n ' t fresh .",0
tiny dessert was $ 8 . 00 . . . just plain overpriced for what it is .,0
"to be completely fair , the only redeeming factor was the food , which was above average , but could n ' t make up for all the other deficiencies of teodora .",2
"to me it exemplifies soho , cute , artsy , interesting .",2
"to sum it up : service varies from good to mediorce , depending on which waiter you get ; generally it is just average ok .",1
to top it all off . . the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant .,0
"told us to sit anywhere , and when we sat he said the table was reserved .",0
too bad i had paid an extra $ 2 for the stone bowl .,0
too bad the food was n ' t of the same heritage .,0
too large for just two people but nothing was left .,0
"took my mom for mother ' s day , and the maitre d ' was pretty rude .",0
"toons has recently been redone , so it ' s now a very attractive space .",2
traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,2
truly the mark of an attentive waiter .,2
"try everything for that matter , it is all good .",2
try green curry with vegetables .,2
try it !,2
try sushimi cucumber roll .,2
"try the congee and the donut like deep fried dough they call ow ley soh , a delicious and sweet tasting bread .",2
"try the crunchy tuna , it is to die for .",2
try the lobster teriyaki and the rose special roll .,2
"try the pad thai , it ' s fabulous and their prices are so cheap !",2
try the sea bass .,2
try their chef ' s specials - - they are to die for .,2
"two complaints - - their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu .",0
unhygienic,0
unique apppetizers .,2
vanison was good but not amazing .,2
"very , very nice",2
"very ` ` normal indian food ' ' , but done really well .",1
very affordable and excellent ambient !,2
very cozy and warm inside . . . . .,2
very good wine choices .,2
"very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .",0
very pleased,2
"volare virgins or weekly regulars , everyone gets treated the same and you ca n ' t ask for more than that when the service is this friendly .",2
wait staff is blantently unappreciative of your business but its the best pie on the uws !,0
waitstaff are very friendly .,2
warm and friendly in the winter and terrific outdoor seating in the warmer months .,2
warning : you may find it difficult to dine at other japanese restaurants after a visit to mizu !,2
was n ' t going to share but i feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .,0
was surprisingly disappointed .,0
watch the talented belly dancers as you enjoy delicious baba ganoush that ' s more lemony than smoky .,2
we ' d go back again,2
we ' ve tried before but it always packed and does n ' t take reservations .,1
"we , there were four of us , arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude .",0
we all agreed that mare is one of the best seafood restaurants in new york .,2
we all felt it was worth it .,2
we also asked for hooka six times and the waiter kept telling us one minute and never returning with the hooka .,0
"we are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .",2
"we arrived and were seated immediately , which made us both happy .",2
we asked for beverages and never received them .,0
we asked for sides which the waiter than admitted that he forgot to put in that part of our order .,0
we ate at this thai place following the reviews but very unhappy with the foods .,0
"we ate out in the back patio , which is worth it as it ' s cool and the music is hear well there .",2
we both opted for a pasta dish and they were served timely and fresh .,2
"we concluded with tiramisu chocolate cake , both were delicious .",2
we could have made a meal of the yummy dumplings from the dumpling menu .,2
we did arrive late for our reservation so i can not complain too much about the wait for a table .,1
we did n ' t look like the other patrons in there so unfortunately i think that may have been part of the problem .,0
we did n ' t want a bottle of bubbly on a weekday so we each got little bottles of korbett it was just enough .,2
"we did tip , i guess the model / waitress just wanted more and complained to the manager .",0
we ended our great experience by having gulab jamun ( dessert ) recommended by the waiter .,2
we even had a visit from the manager who wanted to make sure we were enjoying ourselves .,2
we had a great time at the jekyll and hyde pub last night .,2
we had a very nice time .,2
"we had fun eating in there , we were there like around 3 a . m . in the morning !",2
"we had half / half pizza , mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza !",2
we had pam ' s special fried fish and it was amazing .,2
we had the lobster sandwich and it was fantastic .,2
we had the scallops as an appetizer and they were delicious and the sauce was wonderful .,2
"we have been to this place many times , and always have great food , wine , and service .",2
we have gone for dinner only a few times but the same great quality and service is given .,2
"we left , never to return .",0
"we liked it so much , that we will always make it a point to dine here when we visit new york .",2
"we love the food , drinks , and atmosphere !",2
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating .,0
we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai .,0
"we ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .",0
"we ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat .",0
we paid a fixed pricce but got nothing ! !,0
we paid and left because we did n ' t feel like arguing any more .,0
"we recently decided to try this location , and to our delight , they have outdoor seating , perfect since i had my yorkie with me .",2
we started off with a delightful sashimi amuse bouche .,2
we thought that this place is using too much of msg cooking in the foods .,0
"we thought the dessert would be better , wrong !",0
we took advanatage of the half price sushi deal on saturday so it was well worth it .,2
we waited at the bar and had martinis that were just right .,2
we went around 9 : 30 on a friday and it had died down a bit by then so the service was great !,2
"we went here for lunch a couple of weeks ago on a saturday , and i was thoroughly impressed with the food .",2
we were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . . a bucket of food literally .,2
we were charged full price .,0
we were drawn into the belly dancing show that captivated the crowd .,2
we were greeted promptly by the waiter who was very nice and cordial .,2
we were less than impressed .,0
we were n ' t !,2
we were not dissappointed in the least bit by this little gem .,2
we were offered water for the table but were not told the voss bottles of water were $ 8 a piece .,0
we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .,0
we were seated outside and the waiter spilled red wine and hot tea on myself and my date .,0
we were then shooed inside .,0
we were ushered to the bar to wait momentarily and upon arrival were so excited .,2
we were very disappointed .,0
we were very pleasantly surprised .,2
"we were worried we would have trouble getting in , but somehow managed to have a short wait .",2
we will be back .,2
we will definitely go back .,2
we wo n ' t go to this place again for a good meal .,0
"well , i did n ' t find it there , and trust , i have told everyone i can think of about my experience .",0
"well , this place is so ghetto its not even funny .",0
well . . . they can run but they ca n ' t hide .,0
"went here last night - nice decor , good service , but the food was surprisingly excellent .",2
went here on sat 1 / 26 and was disappointed .,0
"went on a 3 day oyster binge , with fish bringing up the closing , and i am so glad this was the place it o trip ended , because it was so great !",2
went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them .,0
what a great place .,2
what a hassle !,0
what more can you ask for ?,2
what more could you want ?,2
"what really makes it shine is the food , which is aggressively seasoned with cyrpriot spices , and all made in - house ( even the gyro meat and sausages ) , and made of much higher quality ingredients that might otherwise be expected .",2
what we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka . . some of which we never received !,0
what you are paying for is the environment and the name .,1
"when family came in he gave them apps to test their palets , and then ordered for them .",2
when i got there the place was packed but they made sure to seat me quickly .,2
when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else .,2
"when my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .",2
when we inquired about ports - the waitress listed off several but did not know taste variations or cost .,0
"when we sat , we got great and fast service .",2
"when we stumbled on leon , we thought that we had found quite the gem but , we were certainly wrong .",0
"when you ' re sitting in their main dining room ( which has a spectacular , hand - painted high ceiling ) you ' d never know there was a world outside .",2
"when you add it all together , it just does n ' t seem worth it to me . . . especially considering the prices .",0
"whenever you need a sushi fix , mizu will be there with quality fish and great service .",2
"whether it ' s the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to northern italy with one bite .",2
which lets face it . . . . at times it ' s a good thing .,2
which of course is not real kobe but wagyu beef .,0
"while finishing our meals which included a high - end bottle of wine , our son ' s fiance joined us for a glass of wine and dessert .",2
"while it is understandable that every place is indeed different , there was not a need to be uncourteous to customers and downright rude .",0
"while the ambiance and atmosphere were great , the food and service could have been a lot better .",2
"while their kitchen food is delicious , their sushi is out of this world .",2
who has room for cheesesticks with the best pizza in nyc !,2
"whoever the jazz duo was , they were on point .",2
will absolutely visit again .,2
will never be back .,0
will not be back .,0
will prob . not return but it is a great dinning experience to try at least once .,0
wine list selection is good and wine - by - the - glass was generously filled to the top .,2
winnie and her staff are the best crew you can find serving you .,2
"wish ny had more of these kind of places : intimate , superb food , homey , top notch all the way around , certainly worth the wait .",2
"with so many good restaurants on the uws , i do n ' t need overpriced food , absurdly arrogant wait - staff who do n ' t recognize they work at a glorified diner , clumsy service , and management that does n ' t care .",0
"with so many poor experiences to be had in the theater district , is truly an excellent find !",2
"with the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",1
"with the great variety on the menu , i eat here often and never get bored .",2
wonderful at holiday time .,2
wonderful strawberry daiquiries as well !,2
wont come back again for sure !,0
worst place on smith street in brooklyn,0
worth the trip from manhattan .,2
worth visiting the 1st ave spot because it is the original store .,2
would never go back,0
would never go back there .,0
would not go back .,0
wretched and retching,0
yakitori ( bbq meats ) is tasty too .,2
"yamato is an excellent place to go if youre not into sashimi , or if you have friends who doesnt like sushi much .",2
"yes , the place is classy and beautiful , but they most certainly target the uber whealthy not the common joe that wants to go all out every once in a while .",0
"yes , the prices are high , but i felt it was worth it .",0
"yes , they use fancy ingredients , but even fancy ingredients do n ' t make for good pizza unless someone knows how to get the crust right .",0
"you ' ll be there for every anniversary , birthday , valentines day . . .",2
"you are not eating haut cuisine with subtle hints of whatever but : cassuolet , steake fritte , tripe stew , etc ; simple stuff .",2
you ca n ' t go wrong here .,2
you ca n ' t go wrong with this place .,2
you can do it here .,2
"you can get a completely delish martini in a glass ( that ' s about 2 1 / 2 drinks ) for $ 8 . 50 ( i recommend the vanilla shanty , mmmm ! ) in a great homey setting with great music .",2
you can get a table without a reservation if you get there early i they do n ' t make you by bottles .,2
you can not go wrong at the red eye grill .,2
you can not go wrong with this place .,2
you know what i mean all the positives things happening there made mw write this review .,2
you must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,2
you must try the shrimp appetizers .,2
you should travel from the bronx to try it . . .,2
you will find yourself returning quite often .,2
you will not be disapointed at all .,2
"you would think they would make up for it with service , sadly , no .",0
your friends will thank you for introducing them to this gem !,2
zero ambiance to boot .,0
