sentence,sentiment
Its the best eCommerce business. I get to find items for half the cost and get to see other reviews before purchasing the item.,2
"I believe that Amazon is in the process of going out of business. Several items recently were either damaged, wrong item (wrong box…) or expired. I suspect this has something to do with dissatisfied employees- because they should recognize what they are shipping out. When you push employees to work like robots, this was bound to happen eventually. Fortunately, Now most manufactures will mail directly (which was not the case several years ago), so it’s not really a problem as a customer to make the change. We just have to recognize the time has come. I do believe it is mostly to do with the greed of Jeff Bezos.",0
Amazon shipping is no longer reliable in terms of delivery times. The last 3 I ordered  have not arrived.,0
Review text not found,1
Yesterday I bought kids rubberband for 280 rs.The way the goods is showed in the image was satisfactory for me.But today when I got delivered it was too small.Not happy with the goods.Shining Diva fashion is the goods name ,1
Recieved quickly but the package was not good,2
"Amazon as a whole has gone downhill if you want to talk to somebody about your account good luck cuz their can't understand them they keep telling me to log into my account but I can't log into my account so I don't know what kind of people they find off the streets lock my account for no reason and then tell me that the money will be returned but they did not return the money on the things that was canceled they have definitely annoyed me so bad that I don't think I want to shop with them anymore because they can't get their crap together and if they don't give me my money here soon I am going to find a lawyer and I'm going to go after them they got $2,000 tied up of my money and I live on a fixed income and I'm disabled and there's nothing they can do about it because my accounts locked up but yet they have the audacity to tell him that it's my bank I've called my bank they told me that the problem is with Amazon and I need to call them Amazon tells me that I need to call my bank can't believe they can't go lower than one star cuz they are definitely below one star at this point and my book",0
"You shop on Amazon.  You find what you want.  One of the reasons you shop here is because of their shipping.  You place your order because Amazon promises your package will be delivered on a certain day.  Then you wait because your package doesn't come.  After they take your money and send you a confirmation telling you when you will get it, you don't get it, and you get an email saying sorry it's late, and if you don't get it by this day, you can have your money back.",1
Non existing customer service. Been locked out of my account with no explanation. Still taking payment for prime membership and cant gain access to my item stored on amazon cloud.,0
"I dont usually have to check on price comparison sites - If I find the right product on Amazon, I usually just buy it.",2
"Absolutely horrible place to buy…Absolutely horrible place to buy anything, especially books! Most books' listings do not mention how many pages are there in a book and the year of edition. This is unbelievable laziness!",0
"They continue to change the shipping date of my packages both before and after the purchase when I by clothing. It is irritating because it leaves me with nothing to wear when they do that. I have to repeat dirty clothing because they keep over promising. I keep thinking they'll improve, but they don't.",0
"I don't normally order college books from amazon because their almost as much as the one I buy from my college. Not only that, sometimes it ships late and I need that book by a certain date.  The books come in undamaged, but that about the only fine thing I have to say about them.",1
they are awsome . great staff,2
"Get so fed up with Amazon.  I pay annually for the 'privilege' of free next day delivery etc. Nine times out of 10 I get to checkout and find that the goods offered as next day delivery could actually be any number of days, even weeks away.  Today I've been waiting for a small package which should be delivered by 10pm, it's now 9.20pm and tracking shows it's not even despatched!  Amazon customer dis-service robot says it will  be delivered today although they only have the same information that I  have. Tomorrow I  shall receive the usual ""it's been delayed"" email from Amazon and I  will refuse to take delivery when it eventually arrives. There's no compensation for lost or delayed items, we pay for a poor, unwieldy service.   Not good enough Amazon!",0
I hope it is free on this site to write a review seeing as amazon you have to spend $50 with your card to be able to write a review. Now if I go to one of these fast food places order a cookie and not like it or whatever reason I can write a review for free or the cost of the cookie but seriously 50 dollars to write a review is b.s,0
"5/10/2023 - I find Amazon's customer assistance woefully lacking. It seems that those taking customer assistance calls lack knowledge of how their review system works. I have been trying to review 3 items I've recently purchased and Amazon is blocking me from doing so. The stated reason is that I'm not a verified buyer. If I purchase it on the Amazon site, how much more verified is that. When things like this happen, it feels like there is something nefarious going on between the seller and Amazon.I was told that I needed to wait for 24 hours after order before I could leave a review, but they couldn't explain why I've been able to review other items minutes after order.I was told that I would receive an email regarding my issue. It's been ten days and still no email. Very frustrating and very suspicious.",1
Amazon customer care toll free number...63-721-31-202//..all tipe assistance available teamFull refund issue helpline team call now..6372.1312.02.. Full information about assistance team.....@@,1
Been a prime member for years now and I can’t really say anything bad about the service they offer for such a small monthly subscription. I recently purchased from them and the delivery was the same day and that was a shock given how long you wait compared to other company’s. Any problems Ive had with orders which are very rare and have alway been resolved in a very timely manner.,2
Review text not found,1
Same day delivery was great. I also used a 5% discount code which appeared on screen so that was a bonus.,2
Review text not found,0
ordered twirling barons and they were delivered on time and wasnt a big delivery fee,2
"We literally could not live without them, they have turned shopping from a chore into a fun experience and let us do it all from home. Almost every product on prime arrives exactly when it’s supposed to and any that do not are not the fault of Amazon. Selection is amazing, I think a more identified mark should be listed for 3rd party sellers like the mark for prime, most third party stores are top notch but I’ve seen some scams out there and when I tried to report them it fail’s sometimes. If you stick with Amazon stuff and not blame them for the delivery company issues you will have no problems ever. I cannot for the life of me understand why the overall rating isn’t close to 5 stars",2
"Amazon Paradox Throughout history , much like this wonderfully well thought out concept of third party logistics , we see initial success but no staying power .  They cannot deliver within the normal accepted time-lines .  Too big - too fast - And they use USPS which is broken beyond repair !",0
"Amazon is a decent platform i buy so many things like charger, shirts, shoes but sometimes my usage is ordinary sometimes my usage is to decent ",1
"Good store, some goodss are poor quality others are great",1
I’ve never had an issues with them. For someone who has issues finding stuff that my son likes amazon is the place to go,2
Review text not found,2
"WARNING:Just a word of warning.I've ordered lots of things from Amazon and only had 2 or 3 failures.  However, I feel that I should warn people that if your item is coming in from anywhere in the world, including Europe, customs randomly check items and if they are over just £18 in value, they levy a surcharge.  I've just been told that my item won't be released unless I pay £32.  The item itself was £52 and I paid £52 for delivery.  That means that costs have now exceeded the value of the goods.  Absolutely ridiculous.My options are to pay, or let the item be returned.  I have to add that I didn't buy this item off Amazon but when I told Parcelforce Coventry that I'd ordered high value items in the past with no problems, she said that I'd just been lucky not to have received a surcharge. Check where your items are coming from before you take the gamble.",2
1) Product reviews are mostly bots and they don't care2) They don't ever pack my stuff right. I've had to return 2 things in the past month alone3) If you leave an honest review about a company and the company doesn't like it they will have it removed.4) The way they treat their employees is laughably terrible,0
Need to look into your seller's duty... They are packing very poorly..... Bad usage,1
"I’m truly shocked by this cumulative rating! How have people had this many bad experiences with Amazon?I purchased regularly from Amazon and I’m a prime member. I’ve never had issues with returns that couldn’t be resolved with a phone call. I have received hundreds of excellent products through their site.I’m not thrilled that they have a monopoly in this industry, but their innovation has made our lives easier. It’s amazing they can deliver products on the same day you order. And with no fee! I’ve been able to order items that I’d never find in a local store.I don’t love that. The majority of their products are made in China. But that’s true for every brick and mortar store as well. It isn’t Amazon‘s fault that factories have been outsourced to another country.I love that anyone who wants to order from Whole Foods can do so through Amazon. I’ve done this once and it was helpful.The return process couldn’t be easier. The length of time allowed for returns around the Christmas holiday is wonderful. I do wish they’d allow a longer window for returns during the rest of the year. With such high sales volume it would likely create chaos though.I’m a fan even if I don’t agree with all of their practices. Thank you for making my daily life more manageable.",2
"At Amazon.com, I am a valued customer and receive respectful customer assistance and support. If I buy an item for $ 1, I can leave a review for this item and for the seller.After I bought two well-written, interesting books with an absolutely average cover (the books fell apart) from Amazon.de, I wanted to write a customer review. My rating was rejected on the grounds that I did not meet the minimum order value. The minimum order value is 50 + EURO in one year. I was shocked.Amazon.de customer assistance stated, ""The minimum order value ensures that it is a genuine customer who writes real reviews."" I was assured that I can leave a customer review when I buy more at Amazon.de.At Amazon.de I have to ""buy"" a customer rating.  Amazon.de is a subsidiary of Amazon so I cannot give Amazon 5 *",1
"Out of the 14 parcels I ordered last week (mostly decorations and gifts for my childs birthday) only one arrived.  Four were left outside on the street - and subsequently stolen, the others were either cancelled after showing they were 2 stops away, the wrong product was sent or they just never showed up.  I've spent hours chasing them.  Paying Prime for next day delivery and lucky to get the parcels at all.  Needless to say I have now cancelled my subscription.  If you have an alternative company, use them.  Amazon is simply awful now!  Was told to raise a formal complaint, of which they didn't respond to.",0
"Orders arrived next day, but driver left package in the bin, didn't leave a note/card and didnt take a picture. Found the package 2 days later when taking the bins out",1
Wish I could give less stars.Where to start apart from the fact this company are ablist(discriminate against disabled people)Won't help and when you ask to speak to a manager the advisor says the manager can do the same as me.When trying to return an item be sure you have bought a printer as you will have to print a label.Just don't buy the printer from Amazon as if it's faulty or the wrong item you won't be able to print the return label.Amazon are a joke and having call centres in foreign countries is not very helpful for someone who is deaf.If you want my opinion DONT USE AMAZON. THEY ARE TERRIBLE,0
Review text not found,1
Horrible delivery service they were good for awhile now its gotten worse even when it says out for delivery they don't even show up wasteing my whole day I think Jeff Bezos would be unhappy if he found out how these lazy people have turned his business into the worst ever,0
Amazon can be decent but when its average its average. its easy to use and you get your items quickly but that being said  - last year my partner started amazon prime and a couple of months later when he didnt have enough money in his bank to take the subscription they took it off my card without my authorization - they didnt even email or call him to say his payment didnt go through. we called Amazon and they said they wouldn't refund the money.,1
Very bad service I ordered a mobile 21 may and the delivery time show me 23 may at 8:00 clock night time so I will wait all day but didn't receive anything and when I see on Amazon order status it's show me my package is damaged and return back so you can wait until the next update so I wait 2 days and then the status updates your package not delivered so we send you back you refund but still today I didn't receive refund I call customer service and they said please wait.next time I will never buy anything from Amazon...very bad bad bad and worse service.,0
Got stuff from amazon but arrived in multiple deliveries. I would have preferred a single shipment.,1
Review text not found,2
Absolutely terrible received a pram with missing back wheels and parcel can only be returned via hermes pick up so not only have I got to wait in on Monday but I need to wait for my money back so I can buy another pram. I'm going to cancel my prime membership and shop elsewhere from now on. I'm not paying a subscription for this level of customer service.,0
Good for the most part but customer support can be completely hopeless to absolutely wonderfulJust hope you get the right end of the stick if the rare occasion arises you have a problem with an amazon item or 3rd party seller,1
"Seeing Amazon grow over the years has been great to see the expansion in available items and its great to go to one place for many different types of decents. The problem with Amazon is that when you have faulty decents or problems they arent always very helpful. I had a hardware fault which was an inherent manufacturer defect but Amazon said i had no rights to claim a repair or replacement from them (They say the Sale of decents act is a load of rubbish) i had to go through the courts in the end to get them to deal with my faulty decents. Also average if you have to return damaged decents, its at your own expense and in most cases they dont even pay back the cost of your postage charges of recorded shipment so the item is traceable in the mail.Not a decent way for a company to work.",1
"Despite what they say, we have found returning stuff can be a real headache sometimes.  The process is a nonsense, and too long-winded.",1
I paid for an item and never received it. Amazon have not customer support option and only offer a return item option. Seller sent a pre scripted email and didn't bother to try to resolve the issue either. Amazon and the dodgy seller wiped their hands clean of the issue but happily kept my money. This is what i would consider an online scam. They only get away with it because their name is AMAZON.Update---------Amazon did eventually refund me for this item. The fault was with Royal Mail. They falsely claimed they delivered a parcel. I have a camera in front of my door. They lied.,1
"They censored my review when there was nothing inappropriate, or unfactual about an item I received. I ordered a box that had a mix of chinese sweet snacks. When I recieved it the vendor doubled certain flavors instead of giving a sample of all different flavors that were advertised. I left a review saying that I got 2 of one flavor instead of one of a different kind and was disappointed because I was looking for  a variety. I then recieved an email saying it couldn't be posted to amazon because it didnt follow their rules for leaving a review.",0
"Overall 5 Stars for Amazon…I love the convenience! But this packaging, I give three stars bc I question the waste from the shipping dept. And it’s happened before. Why do they package 2 very small items in a huge box with 4 ft of air pockets?  What a waste!",1
Very fast shipping. had problem only once in 2 years but they tried their best to resolve it. friendly and professional staff. keep up the good work.,2
"It's OK, but you're just giving Bezos more money.",1
"Today I was trying to get in my home and two Amazon vans way blocking the street NORTH BOUND ON ELSINORE AVE., & AND SOUTH BOUND ON ELSINORE AVE., TRAVELING NORTH ON ELSINORE THE AMAZON GUY WAS SITTING THERE LOOKING AT ME AND A FEW OTHER DRIVERS AS TO SAY I WILL MOVE WHEN I AM READY WITH A BIG SMILE ON HIS FACE. I WAITING 5 MINS FOR HIM TO MOVE. HE WAS NOT MAKING ANY DELIVERY JUST TALKING TO THE LADY DRIVING AMAZON VAN TRAVELING SOUTH ON ELSINORE AVE. I AM  THINKING MAYBE THIS IS ONE OF THE REASON THE DELIVERY NEVER ON TIME WHEN THERE MAKING DELIVERY OF AMAZON PACKAGE. IF I COULD HAVE UP LOADING THESE PICTURES I TAKEN YOU WOULD SEE I AM NOT LYING ABOUT THIS BS. I SAID TO THE GUY FOR REAL MAN YOUR GOING TO SIT HERE AND NOT MOVE.",0
Told me if i ordered the product now I would get it by tomorrow. Paid and email came out saying delivery saturday 28th.. what a con. RONALDO customer service manage wasnt any help. He is a nugget,0
Often a lot of items for a better price than otherwhere. Multiple Payment methods. Unfortunately a few redtricted goods categories. Sometimes out of stock,1
Review text not found,1
"Delivery times are accurate, however the last few times my parcels have been left on the door step even though I've been at home. The driver doesn't even knock the door. I have even left instructions on where to leave the shipment if I'm not in.",1
"Fake reviews, fake items which are not supposed to be there on Amazon, but there they are. I used to buy from Amazon every week, their quality have become worthless recent years",1
"Amazon was able to donate billions of dollars to charity through their smile program. Their CEO, and Board members saw that, and decided to remove smile so they could keep the money instead of donating it to a good cause. Amazon just keeps getting worse, and worse.",0
"My review is little bit different. I used amazon as a store and it is great. But my review is about their cloud service. I just wanna say that the Amazon is the best in every sphere. They have virtual servers,  virtual, private clouds.",2
"I bought 3 mini blink cameras just over 11 months ago unfortunately 1 of the cameras stopped working I got in touch with  tech support on line they carefully ran me through what had to be done so they could remotely check the camera .they found it was a fault with the hardware they are sending me a free replacement camera ,there support with this matter was dealt with promptly and professionally ,thank you blink team",2
"I think the order was professionally handled, but it took nearly two weeks to arrive.",1
If the seller is good. The experience is quality. Customer service is top notch. On my 309th order now.,2
"Once I went through everything you have to go through to speak with a real person, I spent over 2 hours with a very nice amazon rep and a few others who helped me fix the many, many reasons I wasn't able to log in to my own account. Email updates, phone not even receiving the code sent via text to enter in order to be able to edit my info. (Couldn't update my phone number to log in because they kept insisting I verify my old phone number through a text sent to the number I no longer have!)  Or the password not accepted because it's in use (because it's mine) even though it's current. Yes, it was both an adventure and a huge undertaking requiring a team of experts to cut through all the engineered obstacles in place to keep someone out. (Unfortunately that someone today was me.)  She was very nice and they all stuck with it and helped me. Very nice people once you can reach them.  😊",1
Amazon is great for getting items but it is the deliveries that let them down. My Amazon driver always just leaves parcels in weird places and then in the app it won’t tell me where they are.,1
"Bought two pairs of shorts off an Amazon listed seller for holiday. Wore them once and found out zip was faulty. Tried to get refund but was told I was too late... So much for UK consumer law! Obviously doesn't apply to Amazon sellers. Same for second pair, bought from same seller. Washed once and they fell apart. Was told to go to seller who simply fobbed me off with being too late to request return or refund. Disgusted. Have deleted payments for Amazon. Never buying anything from them again. ",0
"Not much acceptable , late order",1
Review text not found,1
"Their delivery is terrible. You pay for Prime. You pay extra money for same day delivery. Wait up till 10:00 pm because they say it will deliver by then and then nothing. You track the package and it was 15 minutes away for 8 hours! You call customer service and they don’t care. Just another company that is about profits, not people. This happens all to often now. Amazon used to be good. Now it’s like a high end Wish.",0
Amazon is a staple for my Xmas shopping. They make any gift giving an easy task even for the pickiest people. I go to Amazon for everyone & their variety of products make shopping so easy.,2
Ordered the VCR /DVD combo for a great price. Was told shipping would be three days and it end up being five. Overall fine usage.,1
"Amazon Prime is worth the money. Fast delivery, they even deliver on Sunday with standard Prime delivery.",2
"I have never had anything negative to say about Amazon until this most recent interaction.  I purchased a bunk bed online at a great price.  Well apparently it was priced incorrectly and they cancelled my order with out notifying me.  First I don't think it's best practice for a business not to honor their prices they list but Amazon covered that in their terms and conditions... but what about notifying me, that is mentioned in their terms and conditions?!!!  I ordered it several days ago.  Amazon's terms and conditions state that they will notify you.  Well they violated their contract.  I had plans for the bunk bed.  Now my granddaughters old beds will be picked up on Wednesday and they will have no bed!  Thank you amazon for not holding up your end of the bargain.  A purchase is a contract and I held up my end, they did not. Also they are not refunding me for 7-10 days so I can't even go to a store and buy a bed until they give me the money to.  This is by far the worst interaction I have ever had with amazon.  And I have been an avid Amazon promoter and shopper for several years.  I will no longer provide them my business if they cannot operate with integrity and honor their end of the bargain.  Now my grandkids will be sleeping on the floor until I get my money! - Laura Sapp (269)491-1343",1
"Can't rate them lower since they started censorship. SHAME ON YOU, AMAZON !!!",0
I love shopping with Amazon. But there is one order driver who is unprofessional. He covers up ring camera. Stands to one side and when you try to talk to him. He won’t answer you. He wil post a letterbox parcel through letterbox. Then proceeds to ring the bell. If he has a large parcel he rings bell and knocks on door. He then walks away leaving parcel on doorstep.I’ve reported it but he’s still delivering parcels,1
"Recently I made 4 orders, they were accepted then two of them were out of stock.  That is 50% and totally unacceptable.  If internet companies publish and accept the order they should have it in stock and keep their inventory under control.  Disgruntles Customer.",1
"My son was scammed and ripped off by Amazon!!! In general, I love Amazon and their products and services. But recently my son who is 18 opened an Amazon account and I wanted to teach him how to use and order from Amazon. Of course, we ordered goods like ""warm socks"". A few days later the courier delivered to the wrong address well, according to the photo of the 'proof of delivery' we were able to prove that it was not our address and house and of course it was refund done. A few weeks later we tried to order again exactly the same and guess what, the same again! This time he got a ""suspicious activity warning"" warning on my son's account and I tried to speak to customer service to confirm it wasn't his fault! A few months later he ordered 'headphones' which cost around £100 so guess what, same thing happened again!!! We were at home and no delivery only an email that you received the parcel...?! I called again and told the situation that we did not receive the shipment, I have security camera footage and can send proof that the courier was not at my place at the time. He said wait a few days and maybe the courier will deliver because sometimes the system mistakenly says delivered but they are still on their way. So we waited and called again after a few days. They advised to check the neighbors and come back in 48 hours. After a few days we called again... they said that will investigate and report back. After that call... a few days later my son's account was suspended due to an investigation. Tried to contact again and called like 10 more times trying to figure out what's going on here....asked for a photo of ""Proof of Delivery""....but (still haven't received it yet) ...so they shut down completely account and did not refund because their courier said the package was delivered safely to the location. today I spoke to an amazon ""manager"" who did not help me at all...couldn't give a ''Proof Of Delivery''...and no one can help because the courier said the item was delivered to the address and she can't change anything. The advice was from her... to contact the police...... So my son was left without money and without headphones. Therefore, dear future customers of Amazon....be careful...because if the courier steals from you...amazon will do nothing and you will be left without money and goods...and nothing to prove that it is not your fault. I am very disappointed with amazon!!! It's very scary that in the UK there are no laws that would protect the common citizens and such companies can steal from simple people's... it's very disappointing....",0
"Good goodss on sale! Any of those didn't show up as ""ordinary"" or ""disappointing"", and I've been satisfied with most of my orders.Still, I wrote a review about a goods to the seller, it has been two weeks, and it is not on the goods reviews. My opinion is important, and they just cant appreciate it? Whatever, keep your junk without.",1
One of the best internet companies. Always reliable but won't necessarily get the best bargain for your buck!,2
"They have employees coughing in our packages with Covid and putting harmful products in the things they sell. Then after giving you something not safe knowing kids will be using this they’ll cut off your ability to review the things and voice what’s going on within their company using a message saying “unusual reviewing activity” I’ve never left anything but good reviews wth is an unusual reviewing activity lol something sketchy is going on with them. Don’t expect to ever hear back from anyone and if you return a package you’re not getting your money back. Oh let me not forgot if you get amazon prime make sure one card is put in your account they’ve charged all 4 of my cards and 2 of my husbands for the same subscription everytime then act stupid when you bring it up well you just paid for this today well why is every card charged? Literally have about 4 subscriptions I should be paying a month instead I pay about 40 times a month for stupid little stuff but they are absolutely no help and the people you get on the computer are rude and unhelpful they are probably eating food and picking their a**hole while talking to you because they get absolutely nothing done. Stay away from amazon. The only reaponse I got to asking them to fix my account is I’m sending it to someone they are higher up they’ll have it fixed within 24 hours did that 5 days in a row now and their reaponse is first I just want to thank you for being with us since may 2010 like yea I regret it!! You guys are horrible they don’t want you to truthfully review anything so you’re probably getting garbage if you go off reviews they post their own reviews and block ours, they hack your cards, they don’t deliver anything on time! And absolutely no customer service they literally talk to you like your an enemy in a club so unprofessional and weird.",0
Let’s be real: there are a lot of positives. You can find pretty much anything you need on amazon materialist wise and shipping is generally very fast. The cons are that some of the companies through amazon reselling items can be sketchy and it can be concerning whether that item (lets say a beauty item) is legit manufactured by that company. The other issue is a little more philosophical I suppose but amazon has kind of become a monopoly and is putting a lot of smaller companies out of business.,1
extremely poor experience. missed a delivery as unable to change it without cancelling for the day and now waited in 36 hours and counting for the redelivery. they keep changing the time expected and I just know that come 10pm they will not have been and we move into another day. Rubbish,0
"I have had bad experiences with some retailers and will not use those  companies anymore due to their unpredictable and unreliable delivery times.  I much prefer Amazon because I have the Prime service, which means I can get some items later that day or the next. I even have their credit card and use on the site to earn points.  Such a convenient service during the current COVID-19 pandemic.",2
Loved the service delivered for my goods!,2
"The quality of service is rapidly declining. Two parcels lost in the last few weeks, getting stuff is becoming a true hassle. They pick the wrong couriers.",0
"This is more of a review on Amazon service!I took in a parcel from Amazon, for the property next door. It is a rental property and it turns out that the family moved out before Christmas so are not aware that I have this parcel.I took a photo of the label on the front and contacted Amazon to see if they could either trace the recipient so they can tell them to come and collect it, or at least arrange for one of their drivers to collect it and take it back to the depot.However on contacting Amazon I was told there was no way they can do this, and I can either keep the parcel or dispose of it!!Either of these options make me very uncomfortable, as it feels totally wrong!It does make me wonder how many goods are just kept or disposed of by people who are being neighbourly and basically doing Amazon’s job for them! I won’t be taking in any more parcels for that property from now on and will hang onto the one I have in case they realise they haven’t received it and come and ask if I have it here. What on earth would I do if they did that and I told them “ oh sorry, Amazon said I could just keep it “ I would be mortified.So my advice is, don’t take in anyone else’s parcels unless you know the neighbour well enough to know they haven’t moved house!",2
"Helpful, easy returns, great prices, good reviews for products, which really helps when shopping for an item.  I use Amazon more than any other shopping website",2
My Account got compromised as someone hacked  my account and I noticed it within a few hours since I was going to purchase a few items-I immediately contacted Amazon about the incident as money was withdrawn from my Amazon Gift Card and my Virtual card which I had on my account- which was gifted to me.-I have been calling everyday for the past 6 days and I get the same answer -we are investigating and will get back to you in 24hrs-but no response is ever received-so I suggest stay away from buying Amazon gift cards and using Virtual cards as there is no support from Amazon and the responsibility and risk is totally yours. Amazon is good as long as there are no complicated issue or Fraud-I even asked them if I could speak to the fraud Dept. but they said I could not. Not sure if they have a Fraud  deptt.,0
"Generally a decent website and i love they fact they have almost everything i could ever want.  The Marketplace facility is also a great thing.  Generally order is very, very quick (i have received some things within 24 hours of ordering with normal order), but have had some problems trying to get things sorted when things have gone wrong. My big problem at the moment is my Kindle which failed.  It is a covered under warranty, but because i bought it at Atlanta airport while i was transiting, it has to be replaced in America.  As i don't live there, or have family/friends who do, it has meant having the replacement sent to a friend of a friend who will then send it to me.  Not exactly ideal, and i will still need to pay the costs to have it shipped from the US to Europe.  I also have to pay those costs to have the old one sent back (although i'm assuming these will be reimbursed).  This to me is a ridiculous system for an international company the size of Amazon.  They could easily have sorted it out to be sent to Europe, or be sent from a European warehouse, or even taken up my offer of paying any difference in price between the European model and the US one.  It's all a bit of a farce.",1
"I use amazon a lot, especially around the holidays. My husband has prime shipping, so most items arrive within 2 to 3 days. I have had some problems with some returns--not getting a full refund on goodss on I returned because of the seller's policy. I had some difficulties with a merchant this Christmas, but the merchant handled the problem to my satisfaction. You just have to be careful that the merchant does not charge a restocking or return fee, especially if the mistake was the merchant's fault. My husband ordered an item from a seller on amazon and it was defective. When he contacted the company, they sent him a return address label but it was not prepaid, so we had to pay the shipping fee to return it. I told him he should have refused to pay for return shipping since the item was defective, and he needs to mention that in his review of the seller. Overall, though, I have had mostly positive interactions with amazon and will continue to use them. You can find almost any type of item on amazon, which makes shopping with them very convenient.",1
After a friend raised the appraisal of Amazon a lot i decided to make my first purchase with them which was successful but the second had some little issues which they later resolved after i spammed them with a lot of messages.,1
"Ordered hangers for the apartment, they weren't delivered cause my address was ""undeliverable"" which never happened to me before!",1
"Trying to walk 4 miniature dogs down our drive , the Amazon driver was very close behind and pressing me to move faster.One dog panicked and froze. I told the driver he was an idiot not giving me time. I am 73. He asked was I from the address he was delivering to, then said Im not delivering. After explaining this to customer service, they said they require me to sign a form to say their drivers will be safe !!!!! So its never Amazons fault then ?",0
"What did I dislike? Giving money to Bezos.What did I like? Good pricing, items, shipping, etc.",1
"Excellent choice, great prices",2
"For the past few days a promotion had been popping up on my account, ""Save $15 with your first sign in on the app"". I have a Prime membership and consistently place orders on Amazon but through my regular browser so I proceeded to download the app. After downloading the app I add an item to the cart that meets their requirement of $30. However, the $15 are not automatically deducted off the total. So I decide to reach out to customer service through the available chat option only to be given the runaround.My first complain is that I switch off from a representative to representative. If you do not respond back within a minute or god forbid 2. You will have a new representative that will need to read the complete conversation to catch up.Then a representative decided to focus on whether I received an email with the promotion? In which I respond, it doesn't seem to me that I need one when the promotion clearly states, ""the eligible customers should have received this offer directly from Amazon through the Amazon website OR by email. My favorite was when a representative told me I was not eligible because unbeknownst to me. I downloaded the app already in March 2018. Yet, I have several emails from Amazon throughout the summer with a similar promotion asking me to download the app.I am extremely disappointed in the customer service I received from Amazon. I had a more serious matter  resolved with Best Buy resolved through chat in less than 8 minutes. While, I had close to a 4 hour conversation through chat with more than a handful of Amazon representative only for my time to be wasted. A representative finally informed me a complaint will be placed after over 3 hours of me speaking with representatives and that I would hear back in 48 hours. 4 hours later over six representatives later, my matter was never resolved. My household spends thousands every year through Amazon. Just for them to not be able to honor a $15 promotion they themselves promoted to me on my account. I hardly ever use promo codes when shopping on Amazon but if they will be promoting a discount for downloads of their app they should honor it. Amazon will surely be losing much business from our end and I will be doing my research in other websites now instead of immediately going through Amazon.",0
Review text not found,2
"Great company, always really fast hassle free delivery 👏",2
"Amazon censors customer reviews by not accepting reviews about Amazon and by rejecting product reviews that include facts about the Amazon buying experience.More than a few times Amazon has shipped ""new"" items to me that were suspected of being used. This week I received two separate orders that were obviously not new. One item was sold by a third party Amazon seller so I was able to leave a review of the seller on the Amazon website. The second item was sold by Amazon and Amazon does not support reviews of Amazon on their website. When I wrote a review of the product that included details about the product being used, not new, Amazon rejected the review.Amazon collecting and posting reviews of its sellers while not allowing reviews of itself is questionable at best. It creates the illusion that Amazon doesn't have complaints like some of its sellers do.",0
"Send packages usually never broken, most I’ve gotten are decent quality they seem to be very quick where as other companies can take a week to arrive.i will bump it down to a 3 star because they did have to send back a ddr4 ram stick I bought because it was broken which is kind of annoying.",1
Product line and customer reviews standout...,2
"1 star  was the least I could give x  What a joke I ordered a ninja foodi as a gift I had it send to my aunt I tracked all day then received a notice to say it was delayed but will still be delivered before 9 pm this was at 5 pm then 8 pm I checked the progress the order had been cancelled ! I’m fuming I rang customer care and was told don’t worry we will refund and you can reorder.I asked why this was cancelled and she said the driver cancelled it I received no good reason I will not deal with them again this is the fourth and last time I have had to complain it will be the last, when my refund comes through I’m closing my account .",0
I'm always really happy when I purchase goods from Amazon..they are packaged well..delivered quickly..updated on deliveries and the drivers are polite.,2
"Ordered a Fire Stick on Black Friday. They charge me $119 a year for next day or 2nd day shipping, When I ordered it, they told me a week? I wasn't too happy but wanted the product. The day it was supposed to arrive they sent me an email pushing it back again. I called customer service and they told me it is their busy season and that's the issue. No solution other than an offer of a $10 credit on my next purchase. Of course the day it was supposed to arrive after being pushed back, another email extending delivery another week. What am I paying $119 a year for? I can get terrible service for free! Don't use Amazon!",0
"When things go wrong, extremely poor customer services with a complete lack of action. Ten days ago after receiving a delivery from Amazon, I found a Coke bottle full of urine on my garden! Having reviewed my home’s cctv their driver can be seen removing the bottle from the rear of his van and depositing it on my lawn. I have raised the matter several times with their customer services department, and have had many assurances that I will receive a call from the local manager I have heard nothing. The bottle still remains and I have sent further emails without reply. I have now reported the matter to police.",0
"This is the worst and reliable company. I ordered a jackery 160 I’m a prime member  and this item will ship it to me in about a week ( I ordered this because it was on sale for $94.99 regular $124) I keep waiting and waiting then the day it shld arrived which is today March 10,2021 they cancelled it!!!!! What a moron",0
"my doctor who poster with all the doctors signed ,my figure of Rey and others show how much they value their customers ",1
"Beware of ordering things you might need to return.  Although I  ordered a ""Prime"" item, returns and refunds guaranteed, you may end up having to pay postage to Quanzhou Fuhian or some other country through the postal service.  They claim you'll be reimbursed for postage, but who knows how long that will take or how much it will be!!!",0
Great company does not care much about sellers,1
"I love ordering from Amazon - and even when I've had a problem, they take care of it right away.  Amazing company.",2
Bought some cctv fittings about 2 weeks ago which were all delivered on time! I also received them in very good condition! Excellent service!!,2
Amazon  customer care number 8247721430 goods related quairy . I have only used amazon prime vendors and have had absolutely no issues. Amazon has always shipped on time and had an easy no hassles return policy if a goods was defective. I can’t say the same for other vendors such as Best Buy or Walmart.,1
